hotel_id;room_id;taken;cost;type;room_capacity
793;5;0;248;family;5
793;6;0;210;partners;3
793;7;0;182;family;6
793;8;0;133;family;5
793;9;0;246;family;6
793;10;0;129;family;5
793;11;0;112;family;6
793;12;0;126;family;4
793;13;0;135;partners;2
793;14;0;245;family;7
793;15;0;248;partners;3
793;16;0;179;single;1
793;17;0;106;family;8
793;18;0;192;single;1
793;19;0;153;family;6
793;20;0;180;partners;3
793;21;0;206;family;5
793;22;0;216;family;4
793;23;0;224;partners;2
793;24;0;200;family;7
793;25;0;221;family;7
793;26;0;226;partners;3
793;27;0;101;partners;2
793;28;0;244;family;5
793;29;0;206;family;6
793;30;0;203;family;5
793;31;0;241;family;7
793;32;0;159;family;4
793;33;0;191;partners;2
793;34;0;171;partners;3
793;35;0;207;family;6
793;36;0;220;family;4
793;37;0;179;partners;3
793;38;0;225;partners;2
793;39;0;134;family;8
793;40;0;178;partners;2
793;41;0;200;single;1
793;42;0;127;family;7
793;43;0;162;family;6
793;44;0;137;family;7
793;45;0;182;partners;2
793;46;0;220;family;5
793;47;0;146;partners;2
793;48;0;115;family;5
794;1;0;206;partners;3
794;2;0;314;partners;3
794;3;0;252;family;6
794;4;0;242;family;4
794;5;0;283;family;5
794;6;0;274;family;8
794;7;0;203;partners;2
794;8;0;211;single;1
794;9;0;350;family;7
794;10;0;364;family;6
794;11;0;361;family;4
794;12;0;361;family;7
794;13;0;293;partners;3
794;14;0;245;family;5
794;15;0;342;partners;2
794;16;0;321;partners;3
794;17;0;236;partners;3
794;18;0;311;family;8
794;19;0;351;single;1
794;20;0;382;family;7
794;21;0;362;family;6
794;22;0;206;family;5
794;23;0;277;partners;2
794;24;0;213;family;5
794;25;0;315;family;5
794;26;0;245;family;4
794;27;0;294;family;7
794;28;0;368;family;6
794;29;0;345;family;5
794;30;0;292;family;8
794;31;0;366;family;7
794;32;0;372;family;7
794;33;0;379;family;5
794;34;0;230;partners;2
794;35;0;379;family;8
795;1;0;194;family;8
795;2;0;130;family;5
795;3;0;234;partners;2
795;4;0;173;single;1
795;5;0;170;family;4
795;6;0;115;partners;2
795;7;0;183;partners;2
795;8;0;212;family;4
795;9;0;246;family;6
795;10;0;191;partners;2
795;11;0;107;family;8
795;12;0;154;single;1
795;13;0;223;family;8
795;14;0;223;family;5
795;15;0;202;family;8
795;16;0;159;family;4
795;17;0;150;single;1
795;18;0;152;single;1
795;19;0;114;partners;3
795;20;0;120;family;6
795;21;0;146;partners;3
795;22;0;226;single;1
795;23;0;160;family;5
795;24;0;197;family;5
795;25;0;215;family;6
795;26;0;204;single;1
795;27;0;249;family;5
795;28;0;219;partners;3
795;29;0;199;family;8
796;1;0;167;family;5
796;2;0;169;family;5
796;3;0;130;family;5
796;4;0;146;partners;2
796;5;0;194;partners;2
796;6;0;142;family;4
796;7;0;134;single;1
796;8;0;188;family;6
796;9;0;238;partners;3
796;10;0;132;partners;2
796;11;0;187;partners;2
796;12;0;142;partners;3
796;13;0;204;partners;3
796;14;0;184;family;8
796;15;0;119;family;5
796;16;0;247;family;8
796;17;0;145;single;1
796;18;0;226;partners;2
796;19;0;108;family;7
796;20;0;210;partners;3
796;21;0;110;partners;2
796;22;0;114;family;6
796;23;0;197;family;8
796;24;0;181;family;5
796;25;0;191;family;4
796;26;0;233;partners;3
796;27;0;177;family;7
796;28;0;175;partners;3
796;29;0;108;single;1
796;30;0;134;family;5
796;31;0;129;family;7
796;32;0;205;family;8
796;33;0;144;family;4
796;34;0;222;family;5
796;35;0;133;family;7
796;36;0;119;family;7
796;37;0;140;partners;3
796;38;0;104;partners;2
796;39;0;165;single;1
796;40;0;220;family;7
796;41;0;214;family;5
796;42;0;161;partners;2
796;43;0;115;family;4
796;44;0;249;family;7
796;45;0;204;partners;2
797;1;0;128;partners;3
797;2;0;237;family;6
797;3;0;184;partners;3
797;4;0;238;family;5
797;5;0;133;family;7
797;6;0;144;family;5
797;7;0;245;family;7
797;8;0;120;family;5
797;9;0;206;family;6
797;10;0;201;partners;2
797;11;0;163;family;8
798;1;0;1736;partners;3
798;2;0;1961;family;7
798;3;0;1675;family;7
798;4;0;1702;partners;3
798;5;0;1246;family;4
798;6;0;617;partners;3
798;7;0;1782;family;5
798;8;0;1991;partners;2
798;9;0;1067;family;4
798;10;0;1393;family;5
798;11;0;555;single;1
798;12;0;1141;partners;3
798;13;0;1515;family;4
798;14;0;1511;partners;2
798;15;0;1646;partners;3
798;16;0;691;partners;2
798;17;0;1277;partners;2
798;18;0;1509;family;6
798;19;0;573;partners;2
798;20;0;757;family;7
798;21;0;1998;partners;2
798;22;0;1269;partners;3
798;23;0;667;partners;2
798;24;0;1088;family;7
798;25;0;608;single;1
798;26;0;1872;partners;3
798;27;0;1963;family;5
798;28;0;1865;family;7
798;29;0;1016;single;1
798;30;0;612;partners;2
798;31;0;1214;single;1
798;32;0;1864;single;1
798;33;0;1731;single;1
798;34;0;1778;family;4
798;35;0;739;partners;2
798;36;0;1003;single;1
798;37;0;1398;family;6
798;38;0;1870;family;5
799;1;0;180;partners;2
799;2;0;241;partners;2
799;3;0;187;partners;3
799;4;0;224;family;7
799;5;0;203;partners;3
799;6;0;141;family;4
799;7;0;203;family;6
799;8;0;117;family;7
799;9;0;157;family;6
799;10;0;133;family;4
799;11;0;208;family;6
799;12;0;242;family;8
799;13;0;167;family;6
799;14;0;244;family;8
799;15;0;155;single;1
799;16;0;109;family;5
799;17;0;235;family;8
799;18;0;212;partners;2
799;19;0;156;family;7
799;20;0;129;family;8
799;21;0;184;family;5
799;22;0;239;family;7
799;23;0;132;family;7
799;24;0;230;family;7
799;25;0;234;family;6
799;26;0;239;family;7
799;27;0;137;family;7
799;28;0;206;family;5
799;29;0;218;family;4
799;30;0;126;single;1
799;31;0;234;family;4
799;32;0;237;family;6
799;33;0;236;family;7
799;34;0;102;partners;3
799;35;0;101;partners;2
799;36;0;224;partners;3
799;37;0;176;single;1
799;38;0;128;family;8
799;39;0;150;family;7
800;1;0;338;partners;2
800;2;0;318;partners;2
800;3;0;392;family;8
800;4;0;303;single;1
800;5;0;329;partners;2
800;6;0;208;family;6
800;7;0;318;family;7
800;8;0;363;family;5
800;9;0;218;family;7
800;10;0;209;single;1
800;11;0;369;partners;2
800;12;0;333;family;4
800;13;0;244;family;6
800;14;0;302;family;6
800;15;0;237;family;7
800;16;0;270;partners;2
800;17;0;285;partners;3
800;18;0;241;family;8
800;19;0;369;single;1
800;20;0;258;family;7
800;21;0;321;family;8
800;22;0;382;family;8
800;23;0;346;partners;2
800;24;0;204;partners;3
800;25;0;261;family;5
800;26;0;243;family;6
800;27;0;328;partners;3
800;28;0;273;family;7
800;29;0;352;single;1
800;30;0;245;partners;2
800;31;0;333;partners;2
800;32;0;330;family;6
800;33;0;221;partners;3
800;34;0;213;family;8
800;35;0;220;family;7
800;36;0;369;family;8
800;37;0;385;family;6
800;38;0;336;family;6
801;1;0;315;single;1
801;2;0;228;partners;3
801;3;0;209;family;4
801;4;0;391;family;5
801;5;0;276;family;7
801;6;0;291;family;8
801;7;0;375;partners;2
801;8;0;201;family;8
801;9;0;345;family;5
801;10;0;211;family;8
801;11;0;380;partners;3
801;12;0;318;family;5
801;13;0;229;partners;2
801;14;0;372;partners;2
801;15;0;394;partners;2
801;16;0;384;family;6
801;17;0;251;family;8
801;18;0;329;family;7
801;19;0;294;family;4
801;20;0;233;family;6
801;21;0;400;family;8
801;22;0;329;family;4
801;23;0;387;family;8
801;24;0;202;family;5
801;25;0;370;family;8
802;1;0;169;family;8
802;2;0;148;single;1
802;3;0;123;family;5
802;4;0;202;single;1
802;5;0;126;family;6
802;6;0;210;partners;3
802;7;0;236;partners;3
802;8;0;130;partners;3
802;9;0;225;family;4
802;10;0;208;partners;2
802;11;0;229;partners;3
802;12;0;247;partners;3
802;13;0;236;single;1
802;14;0;187;family;6
802;15;0;150;partners;3
802;16;0;124;family;4
802;17;0;130;family;8
802;18;0;114;family;5
802;19;0;163;single;1
802;20;0;191;family;4
802;21;0;241;family;8
802;22;0;167;family;4
802;23;0;212;family;5
802;24;0;167;family;7
802;25;0;131;partners;3
802;26;0;124;family;7
802;27;0;159;single;1
802;28;0;169;partners;2
802;29;0;200;single;1
803;1;0;380;single;1
803;2;0;351;family;8
803;3;0;314;partners;3
803;4;0;285;family;6
803;5;0;217;family;4
803;6;0;236;partners;3
803;7;0;302;family;8
803;8;0;375;partners;2
803;9;0;278;family;5
803;10;0;291;family;8
803;11;0;375;partners;3
803;12;0;365;family;4
803;13;0;284;single;1
803;14;0;367;partners;3
803;15;0;270;family;4
803;16;0;215;single;1
803;17;0;248;partners;2
803;18;0;262;partners;2
803;19;0;360;family;8
803;20;0;386;partners;2
803;21;0;397;family;8
804;1;0;211;family;6
804;2;0;156;family;8
804;3;0;111;single;1
804;4;0;247;family;4
804;5;0;134;family;5
804;6;0;122;family;7
804;7;0;115;family;6
804;8;0;147;partners;3
804;9;0;186;single;1
804;10;0;237;single;1
804;11;0;127;partners;3
804;12;0;217;family;8
804;13;0;147;partners;3
804;14;0;108;partners;3
804;15;0;162;family;5
804;16;0;141;family;5
804;17;0;185;family;7
804;18;0;192;family;6
804;19;0;235;partners;3
804;20;0;122;family;4
804;21;0;239;partners;2
804;22;0;102;family;4
804;23;0;217;family;6
804;24;0;195;family;5
804;25;0;118;family;6
804;26;0;122;partners;3
804;27;0;250;family;8
804;28;0;138;family;4
804;29;0;111;partners;3
804;30;0;193;family;4
804;31;0;109;partners;3
804;32;0;247;partners;2
805;1;0;241;family;8
805;2;0;239;family;6
805;3;0;240;family;6
805;4;0;205;partners;2
805;5;0;171;family;4
805;6;0;180;partners;3
805;7;0;189;family;7
805;8;0;233;single;1
805;9;0;151;partners;2
805;10;0;250;partners;2
805;11;0;192;family;7
805;12;0;201;single;1
805;13;0;142;family;6
805;14;0;124;family;6
805;15;0;180;family;4
805;16;0;130;family;7
805;17;0;160;partners;2
805;18;0;217;family;8
805;19;0;170;family;8
805;20;0;199;partners;2
805;21;0;187;partners;3
805;22;0;230;partners;2
805;23;0;131;family;7
805;24;0;177;family;4
805;25;0;209;single;1
805;26;0;192;family;4
805;27;0;130;family;6
805;28;0;105;family;4
805;29;0;242;family;5
806;1;0;239;partners;2
806;2;0;144;single;1
806;3;0;148;family;8
806;4;0;141;partners;2
806;5;0;203;partners;2
806;6;0;176;family;7
806;7;0;197;family;7
806;8;0;212;partners;2
806;9;0;244;family;7
806;10;0;205;family;8
806;11;0;235;partners;3
806;12;0;220;family;4
806;13;0;236;family;8
806;14;0;158;family;5
806;15;0;172;single;1
806;16;0;223;partners;2
806;17;0;128;family;5
806;18;0;177;single;1
806;19;0;241;family;8
806;20;0;201;family;4
806;21;0;155;family;4
806;22;0;250;partners;2
806;23;0;143;partners;3
806;24;0;188;family;8
806;25;0;181;single;1
806;26;0;175;family;4
806;27;0;133;family;7
806;28;0;190;partners;2
806;29;0;220;family;8
806;30;0;172;family;6
806;31;0;144;family;5
806;32;0;240;family;7
806;33;0;241;family;5
806;34;0;173;family;6
806;35;0;213;family;6
806;36;0;229;family;8
806;37;0;185;family;6
806;38;0;162;partners;2
806;39;0;114;family;4
806;40;0;246;family;6
806;41;0;142;family;7
806;42;0;134;family;5
806;43;0;154;family;6
806;44;0;161;family;4
806;45;0;121;family;4
807;1;0;343;family;6
807;2;0;357;family;8
807;3;0;368;partners;2
807;4;0;258;family;6
807;5;0;248;family;5
807;6;0;263;family;5
807;7;0;384;family;5
807;8;0;286;single;1
807;9;0;225;family;5
807;10;0;389;family;7
808;1;0;141;family;4
808;2;0;234;family;4
808;3;0;172;family;6
808;4;0;166;family;8
808;5;0;146;single;1
808;6;0;246;family;5
808;7;0;106;family;7
808;8;0;187;partners;3
808;9;0;220;family;6
808;10;0;250;partners;3
808;11;0;173;partners;2
808;12;0;142;family;5
808;13;0;170;family;4
808;14;0;126;family;4
808;15;0;170;family;5
808;16;0;230;family;5
808;17;0;174;single;1
808;18;0;232;family;7
808;19;0;105;partners;2
808;20;0;181;single;1
809;1;0;173;single;1
809;2;0;161;family;5
809;3;0;137;family;7
809;4;0;187;family;7
809;5;0;218;family;7
809;6;0;185;partners;3
809;7;0;209;family;6
809;8;0;123;single;1
809;9;0;250;family;7
809;10;0;148;family;8
809;11;0;173;family;6
809;12;0;228;single;1
809;13;0;152;family;4
809;14;0;158;single;1
809;15;0;158;single;1
809;16;0;157;family;5
809;17;0;194;family;7
809;18;0;163;family;8
809;19;0;215;partners;3
809;20;0;236;partners;3
809;21;0;190;family;5
809;22;0;194;partners;2
809;23;0;214;family;7
809;24;0;118;family;4
809;25;0;172;family;8
809;26;0;206;family;4
809;27;0;207;family;8
809;28;0;126;family;5
809;29;0;241;partners;3
809;30;0;105;family;6
809;31;0;226;partners;3
809;32;0;141;partners;3
810;1;0;173;single;1
810;2;0;203;partners;3
810;3;0;104;partners;2
810;4;0;115;family;4
810;5;0;220;family;6
810;6;0;181;family;5
810;7;0;227;partners;3
810;8;0;107;family;8
810;9;0;159;family;6
810;10;0;110;single;1
810;11;0;178;family;6
810;12;0;197;partners;3
810;13;0;181;family;6
810;14;0;127;partners;3
810;15;0;205;family;6
810;16;0;170;single;1
810;17;0;166;family;6
810;18;0;119;partners;2
810;19;0;176;single;1
810;20;0;231;partners;3
810;21;0;134;partners;2
810;22;0;173;family;5
810;23;0;138;family;5
810;24;0;231;family;5
810;25;0;214;family;7
810;26;0;245;family;8
810;27;0;171;family;4
810;28;0;131;family;4
810;29;0;244;partners;2
810;30;0;218;partners;2
810;31;0;200;family;6
810;32;0;144;family;6
810;33;0;180;partners;2
810;34;0;152;family;7
810;35;0;102;single;1
810;36;0;182;family;7
810;37;0;127;family;7
810;38;0;124;partners;3
810;39;0;109;partners;2
810;40;0;175;partners;3
810;41;0;143;partners;3
810;42;0;202;family;7
810;43;0;241;single;1
810;44;0;206;family;4
810;45;0;215;partners;2
810;46;0;151;family;4
810;47;0;186;single;1
810;48;0;130;partners;3
810;49;0;155;single;1
811;1;0;429;family;7
811;2;0;799;family;6
811;3;0;465;partners;2
811;4;0;549;family;5
811;5;0;413;partners;2
811;6;0;638;family;4
811;7;0;728;family;7
811;8;0;663;family;6
811;9;0;671;family;7
811;10;0;740;family;4
812;1;0;121;partners;2
812;2;0;162;partners;3
812;3;0;184;partners;3
812;4;0;233;family;4
812;5;0;173;family;6
812;6;0;140;family;6
812;7;0;237;family;6
812;8;0;222;family;6
812;9;0;173;family;8
812;10;0;249;family;7
812;11;0;202;family;6
812;12;0;111;single;1
812;13;0;212;family;7
812;14;0;169;single;1
812;15;0;126;family;6
812;16;0;217;family;5
812;17;0;184;family;7
812;18;0;239;partners;2
812;19;0;220;family;4
812;20;0;244;family;6
812;21;0;175;partners;2
812;22;0;190;family;5
812;23;0;149;single;1
812;24;0;232;family;7
812;25;0;189;family;7
812;26;0;220;family;5
812;27;0;106;single;1
813;1;0;263;partners;2
813;2;0;203;family;6
813;3;0;236;family;4
813;4;0;262;family;5
813;5;0;382;family;4
813;6;0;308;family;5
813;7;0;325;partners;2
813;8;0;248;family;6
813;9;0;260;family;5
813;10;0;221;family;4
813;11;0;255;family;6
813;12;0;397;family;5
813;13;0;291;family;4
813;14;0;393;family;6
813;15;0;392;family;5
813;16;0;222;single;1
813;17;0;355;single;1
813;18;0;256;family;8
813;19;0;303;partners;2
813;20;0;344;partners;2
813;21;0;219;family;6
813;22;0;327;partners;3
813;23;0;300;single;1
813;24;0;247;family;7
813;25;0;201;family;7
814;1;0;641;partners;3
814;2;0;525;family;6
814;3;0;755;family;6
814;4;0;412;family;7
814;5;0;363;family;7
814;6;0;765;family;7
814;7;0;541;family;8
814;8;0;359;partners;3
814;9;0;449;family;4
814;10;0;325;single;1
814;11;0;633;family;5
814;12;0;726;family;4
814;13;0;727;family;8
814;14;0;495;family;8
814;15;0;709;family;5
814;16;0;741;family;7
814;17;0;499;family;4
814;18;0;768;partners;2
814;19;0;599;family;8
814;20;0;739;family;4
814;21;0;706;partners;3
814;22;0;434;partners;3
814;23;0;710;family;6
814;24;0;436;partners;3
814;25;0;799;family;5
814;26;0;582;family;4
814;27;0;567;family;5
814;28;0;712;family;6
814;29;0;530;family;7
814;30;0;490;family;5
814;31;0;507;family;4
814;32;0;790;family;6
814;33;0;410;family;8
814;34;0;379;family;5
814;35;0;349;partners;2
814;36;0;588;family;5
814;37;0;425;family;8
814;38;0;533;family;7
814;39;0;417;family;6
814;40;0;341;partners;2
814;41;0;412;family;4
814;42;0;660;family;4
814;43;0;777;single;1
814;44;0;701;partners;3
814;45;0;402;family;8
815;1;0;263;family;6
815;2;0;227;partners;3
815;3;0;240;partners;3
815;4;0;322;family;5
815;5;0;327;partners;3
815;6;0;257;single;1
815;7;0;271;partners;2
815;8;0;316;family;7
815;9;0;333;family;4
815;10;0;268;family;4
815;11;0;225;family;7
815;12;0;221;family;6
815;13;0;253;partners;3
816;1;0;8097;partners;3
816;2;0;4628;family;7
816;3;0;2066;family;4
816;4;0;3763;partners;2
816;5;0;5812;family;7
816;6;0;1302;family;8
816;7;0;4858;family;8
816;8;0;5486;single;1
816;9;0;9367;family;7
816;10;0;8050;partners;2
816;11;0;6282;family;8
816;12;0;1243;family;7
816;13;0;5781;family;6
816;14;0;2189;single;1
816;15;0;4598;single;1
816;16;0;9449;partners;3
816;17;0;1427;family;5
816;18;0;2449;family;4
816;19;0;1535;single;1
816;20;0;9626;family;6
816;21;0;6084;single;1
816;22;0;3939;partners;3
816;23;0;8211;family;8
816;24;0;1609;family;6
816;25;0;6285;single;1
816;26;0;9810;family;7
816;27;0;1092;family;8
816;28;0;4215;partners;2
816;29;0;5734;single;1
817;1;0;269;single;1
817;2;0;202;family;5
817;3;0;208;family;6
817;4;0;214;partners;3
817;5;0;311;partners;2
817;6;0;393;partners;3
817;7;0;397;partners;2
817;8;0;387;family;5
817;9;0;395;partners;3
817;10;0;393;family;4
817;11;0;369;family;6
817;12;0;206;family;7
817;13;0;322;family;5
817;14;0;311;family;5
817;15;0;359;family;4
817;16;0;316;family;4
817;17;0;350;family;6
817;18;0;216;partners;3
817;19;0;375;family;7
817;20;0;315;partners;2
817;21;0;289;family;7
817;22;0;269;partners;3
817;23;0;317;family;5
818;1;0;387;family;6
818;2;0;358;single;1
818;3;0;526;family;8
818;4;0;654;partners;2
818;5;0;799;family;4
818;6;0;550;partners;2
818;7;0;707;partners;2
818;8;0;490;family;8
818;9;0;486;family;5
818;10;0;639;family;4
818;11;0;581;family;5
818;12;0;414;single;1
818;13;0;518;single;1
818;14;0;547;family;5
818;15;0;732;single;1
818;16;0;400;partners;2
818;17;0;788;family;6
818;18;0;349;single;1
818;19;0;569;partners;3
818;20;0;655;family;5
818;21;0;321;family;8
819;1;0;117;family;5
819;2;0;143;partners;3
819;3;0;126;family;6
819;4;0;210;family;5
819;5;0;144;family;5
819;6;0;166;family;6
819;7;0;123;family;8
819;8;0;200;family;8
819;9;0;175;family;4
819;10;0;110;family;8
819;11;0;242;family;6
819;12;0;177;family;5
819;13;0;180;single;1
819;14;0;151;family;4
819;15;0;224;family;4
819;16;0;191;family;4
819;17;0;142;family;7
819;18;0;131;family;7
819;19;0;123;family;7
819;20;0;211;family;4
819;21;0;161;family;4
819;22;0;156;partners;3
819;23;0;167;family;8
819;24;0;143;partners;2
819;25;0;249;family;7
819;26;0;185;family;7
820;1;0;8461;partners;3
820;2;0;9670;partners;2
820;3;0;2134;family;7
820;4;0;9506;family;8
820;5;0;1150;single;1
820;6;0;5669;partners;3
820;7;0;7565;partners;2
820;8;0;4274;partners;3
820;9;0;6322;family;4
820;10;0;2379;family;8
820;11;0;7250;partners;3
820;12;0;2056;family;7
820;13;0;3293;single;1
820;14;0;7282;family;8
820;15;0;6440;family;8
820;16;0;2490;family;7
820;17;0;8012;family;5
820;18;0;6149;single;1
820;19;0;9699;partners;2
820;20;0;1001;family;4
820;21;0;8514;family;4
820;22;0;8768;family;6
820;23;0;8106;family;5
820;24;0;4286;single;1
820;25;0;7253;family;6
820;26;0;4423;family;7
820;27;0;4514;partners;2
820;28;0;9803;family;5
820;29;0;4631;family;8
820;30;0;9187;single;1
820;31;0;9890;single;1
820;32;0;5292;family;4
820;33;0;7495;family;6
820;34;0;1572;family;7
820;35;0;7614;family;7
820;36;0;6914;family;7
820;37;0;8210;family;6
820;38;0;5698;family;6
820;39;0;7287;family;5
820;40;0;9577;family;5
820;41;0;4382;family;6
820;42;0;7029;single;1
820;43;0;3291;family;4
820;44;0;6678;family;5
820;45;0;1293;partners;2
820;46;0;5454;partners;2
820;47;0;9981;family;5
820;48;0;1475;partners;3
820;49;0;3841;family;7
820;50;0;6007;partners;3
821;1;0;216;family;4
821;2;0;160;family;7
821;3;0;191;family;6
821;4;0;154;partners;3
821;5;0;154;single;1
821;6;0;239;family;5
821;7;0;233;family;6
821;8;0;184;partners;2
821;9;0;202;partners;3
821;10;0;212;partners;2
821;11;0;228;partners;2
821;12;0;230;family;4
821;13;0;113;family;6
821;14;0;205;family;8
821;15;0;219;family;5
821;16;0;124;family;8
821;17;0;222;family;6
821;18;0;121;family;7
821;19;0;203;family;5
821;20;0;185;family;4
821;21;0;243;partners;3
821;22;0;107;partners;2
821;23;0;236;family;5
821;24;0;246;single;1
821;25;0;152;partners;3
821;26;0;177;family;8
821;27;0;217;family;4
821;28;0;201;family;7
821;29;0;190;family;5
821;30;0;215;family;8
821;31;0;116;family;7
821;32;0;202;partners;2
821;33;0;111;family;8
821;34;0;107;family;6
821;35;0;210;family;7
821;36;0;115;partners;3
821;37;0;217;partners;3
821;38;0;113;single;1
821;39;0;149;single;1
821;40;0;179;family;7
821;41;0;154;family;4
821;42;0;140;single;1
821;43;0;179;family;8
821;44;0;156;family;5
821;45;0;176;family;6
822;1;0;205;partners;3
822;2;0;236;family;5
822;3;0;304;family;7
822;4;0;306;partners;3
822;5;0;286;single;1
822;6;0;321;single;1
822;7;0;377;partners;3
822;8;0;372;family;8
822;9;0;301;single;1
822;10;0;394;family;5
822;11;0;231;family;4
822;12;0;263;family;5
822;13;0;355;partners;2
822;14;0;247;family;4
822;15;0;388;family;8
822;16;0;390;family;6
822;17;0;288;family;7
822;18;0;229;partners;3
822;19;0;342;single;1
822;20;0;214;family;8
822;21;0;397;single;1
822;22;0;285;partners;2
822;23;0;215;family;4
822;24;0;243;partners;2
822;25;0;370;family;4
822;26;0;200;family;8
822;27;0;394;family;5
822;28;0;304;single;1
822;29;0;219;partners;2
822;30;0;383;partners;2
822;31;0;347;partners;2
822;32;0;307;partners;3
823;1;0;246;partners;3
823;2;0;148;family;6
823;3;0;240;single;1
823;4;0;231;family;7
823;5;0;203;family;6
823;6;0;175;partners;3
823;7;0;238;family;8
823;8;0;212;family;4
823;9;0;133;family;7
823;10;0;221;family;6
823;11;0;164;single;1
823;12;0;153;family;5
823;13;0;144;family;4
823;14;0;243;family;8
823;15;0;227;single;1
823;16;0;156;partners;2
823;17;0;129;partners;3
823;18;0;201;family;6
823;19;0;128;single;1
823;20;0;118;partners;3
823;21;0;196;family;4
823;22;0;240;partners;3
823;23;0;149;family;5
823;24;0;174;family;6
823;25;0;189;family;7
823;26;0;143;partners;3
823;27;0;232;family;6
823;28;0;145;family;6
823;29;0;148;partners;3
823;30;0;247;single;1
823;31;0;234;family;4
823;32;0;170;family;6
823;33;0;214;partners;3
823;34;0;229;partners;2
823;35;0;221;family;7
823;36;0;219;family;4
823;37;0;111;family;8
823;38;0;173;family;5
823;39;0;196;family;5
823;40;0;209;family;7
823;41;0;175;family;5
823;42;0;173;family;5
823;43;0;228;family;7
824;1;0;359;family;7
824;2;0;363;partners;3
824;3;0;582;partners;3
824;4;0;641;partners;3
824;5;0;613;family;4
824;6;0;485;partners;3
824;7;0;718;family;4
824;8;0;766;partners;3
824;9;0;418;partners;3
824;10;0;685;family;5
824;11;0;544;family;6
824;12;0;503;partners;3
824;13;0;334;family;4
824;14;0;381;single;1
824;15;0;798;family;8
824;16;0;416;partners;2
824;17;0;337;single;1
824;18;0;669;family;8
824;19;0;603;family;6
825;1;0;231;partners;2
825;2;0;221;single;1
825;3;0;172;partners;3
825;4;0;242;family;8
825;5;0;195;partners;2
825;6;0;165;family;4
825;7;0;226;family;7
825;8;0;132;family;6
825;9;0;109;family;7
825;10;0;203;family;7
825;11;0;220;family;8
825;12;0;215;single;1
825;13;0;180;family;5
825;14;0;128;partners;3
825;15;0;118;family;6
825;16;0;138;single;1
825;17;0;122;family;4
825;18;0;139;single;1
825;19;0;116;partners;2
825;20;0;108;family;4
825;21;0;140;family;7
825;22;0;227;family;8
825;23;0;120;single;1
825;24;0;208;family;5
825;25;0;111;family;4
825;26;0;231;family;7
825;27;0;175;partners;3
825;28;0;213;family;7
825;29;0;167;family;5
825;30;0;185;single;1
825;31;0;109;family;7
825;32;0;118;family;4
825;33;0;243;single;1
825;34;0;118;partners;3
825;35;0;236;single;1
825;36;0;197;partners;3
825;37;0;171;family;8
825;38;0;160;family;4
825;39;0;199;partners;3
825;40;0;241;partners;2
825;41;0;224;family;7
825;42;0;189;partners;2
825;43;0;111;family;8
826;1;0;209;partners;3
826;2;0;229;partners;2
826;3;0;108;partners;3
826;4;0;114;family;8
826;5;0;166;family;7
826;6;0;157;single;1
826;7;0;241;partners;3
826;8;0;243;family;6
826;9;0;201;single;1
826;10;0;216;partners;2
826;11;0;245;single;1
826;12;0;153;family;4
826;13;0;227;partners;3
826;14;0;164;family;4
826;15;0;210;family;4
826;16;0;215;family;8
826;17;0;227;family;8
826;18;0;143;family;4
826;19;0;120;family;4
826;20;0;232;partners;3
826;21;0;194;family;7
826;22;0;184;family;7
826;23;0;141;partners;3
826;24;0;148;family;8
826;25;0;205;single;1
826;26;0;202;family;5
826;27;0;197;single;1
826;28;0;135;family;4
826;29;0;109;partners;2
827;1;0;236;partners;3
827;2;0;114;family;8
827;3;0;229;family;8
827;4;0;178;family;7
827;5;0;140;family;5
827;6;0;196;family;4
827;7;0;156;family;8
827;8;0;140;family;4
827;9;0;130;partners;3
827;10;0;207;partners;2
827;11;0;234;single;1
827;12;0;223;partners;2
827;13;0;108;family;7
827;14;0;211;family;5
827;15;0;229;family;8
827;16;0;221;single;1
827;17;0;181;single;1
827;18;0;206;single;1
827;19;0;102;family;5
828;1;0;110;single;1
828;2;0;183;family;5
828;3;0;116;family;6
828;4;0;122;family;4
828;5;0;151;family;8
828;6;0;243;family;8
828;7;0;220;family;5
828;8;0;117;family;7
828;9;0;145;family;6
828;10;0;207;partners;2
828;11;0;170;partners;2
828;12;0;116;family;4
828;13;0;186;family;6
828;14;0;234;family;7
828;15;0;104;family;7
828;16;0;210;single;1
828;17;0;230;partners;3
828;18;0;118;partners;3
828;19;0;154;partners;3
828;20;0;230;partners;3
828;21;0;183;family;7
828;22;0;103;single;1
828;23;0;198;family;6
828;24;0;232;family;7
828;25;0;181;family;4
828;26;0;128;family;8
828;27;0;130;single;1
828;28;0;113;family;8
828;29;0;241;family;4
828;30;0;229;family;4
828;31;0;124;family;6
828;32;0;219;single;1
828;33;0;133;family;8
828;34;0;115;family;4
828;35;0;208;family;4
828;36;0;179;family;8
828;37;0;210;family;4
828;38;0;239;family;5
829;1;0;983;family;6
829;2;0;809;family;6
829;3;0;533;family;4
829;4;0;745;family;7
829;5;0;1296;family;8
829;6;0;1961;partners;3
829;7;0;536;partners;3
829;8;0;1142;family;5
829;9;0;1167;family;5
829;10;0;586;partners;2
829;11;0;794;family;6
829;12;0;768;single;1
829;13;0;1813;family;5
829;14;0;1339;family;8
829;15;0;1179;partners;3
829;16;0;1835;family;8
829;17;0;772;partners;3
830;1;0;292;partners;3
830;2;0;293;single;1
830;3;0;311;family;7
830;4;0;340;single;1
